subject,idna_subject,expiration_date,epoch
11hrcnll.com,11hrcnll.com,02-apr-2021,1617321600.0
11nux.com,11nux.com,11-jun-2021,1623369600.0
11pl.cn,11pl.cn,03-may-2021,1620000000.0
11plus.hk,11plus.hk,01-apr-2023,1680307200.0
11x11.com,11x11.com,03-may-2021,1620000000.0
12086.net,12086.net,21-apr-2021,1618963200.0
120bit.com,120bit.com,06-mar-2021,1614988800.0
120bitcoins.com,120bitcoins.com,01-mar-2021,1614556800.0
120fsbyy.com,120fsbyy.com,07-mar-2021,1615075200.0
120fsbyy4.com,120fsbyy4.com,07-mar-2021,1615075200.0
120profit.com,120profit.com,26-jan-2021,1611619200.0
121usa.com,121usa.com,31-mar-2021,1617148800.0
1221e236c3f8703.com,1221e236c3f8703.com,08-sep-2021,1631059200.0
123123231.xyz,123123231.xyz,20-feb-2021,1613779200.0
123456.asia,123456.asia,23-apr-2021,1619136000.0
123cha.com,123cha.com,21-apr-2022,1650499200.0
123compteur.com,123compteur.com,05-aug-2021,1628121600.0
123corona.com,123corona.com,02-mar-2021,1614643200.0
123coronavirus.com,123coronavirus.com,09-mar-2021,1615248000.0
123count.com,123count.com,09-dec-2021,1639008000.0
123counters.com,123counters.com,02-sep-2021,1630540800.0
123date.me,123date.me,03-jul-2021,1625270400.0
123evdenevenakliyat.com,123evdenevenakliyat.com,09-may-2021,1620518400.0
123found.com,123found.com,26-jan-2021,1611619200.0
123fvd.com,123fvd.com,06-oct-2021,1633478400.0
123hala.com,123hala.com,27-jan-2022,1643241600.0
123keno.com,123keno.com,27-apr-2021,1619481600.0
123stat.com,123stat.com,19-aug-2024,1724025600.0
123ticket.com,123ticket.com,30-may-2021,1622332800.0
123vidz.com,123vidz.com,17-jan-2021,1610841600.0
124365.com,124365.com,10-oct-2021,1633824000.0
125331.top,125331.top,17-jan-2021,1610841600.0
12648afd00d93.com,12648afd00d93.com,22-may-2021,1621641600.0
12cdee5830.com,12cdee5830.com,05-apr-2021,1617580800.0
12dailycoin.com,12dailycoin.com,18-may-2021,1621296000.0
12dc71b7cb820f2a.com,12dc71b7cb820f2a.com,09-jul-2021,1625788800.0
12gf.gold,12gf.gold,30-may-2021,1622332800.0
12inv.com,12inv.com,24-mar-2022,1648080000.0
12level.com,12level.com,27-feb-2021,1614384000.0
12mnkys.com,12mnkys.com,17-nov-2022,1668643200.0
12place.com,12place.com,23-mar-2021,1616457600.0
1314sss.top,1314sss.top,30-jul-2021,1627603200.0
13175.com,13175.com,23-mar-2021,1616457600.0
13190546cd1dec9bbdc.com,13190546cd1dec9bbdc.com,11-may-2021,1620691200.0
133gp.com,133gp.com,18-jul-2025,1752796800.0
135mp3.com,135mp3.com,28-apr-2021,1619568000.0
137wg.com,137wg.com,24-mar-2021,1616544000.0
138lm.com,138lm.com,09-jul-2021,1625788800.0
13ux.com,13ux.com,21-mar-2021,1616284800.0
13vm73vbmp.com,13vm73vbmp.com,16-mar-2021,1615852800.0
13wn.com,13wn.com,23-jul-2021,1626998400.0
13xbtc.com,13xbtc.com,04-jul-2021,1625356800.0
140proof.com,140proof.com,13-jan-2022,1642032000.0
14119276be0852.com,14119276be0852.com,12-may-2021,1620777600.0
143fuck.com,143fuck.com,01-dec-2021,1638316800.0
1469-squid.com,1469-squid.com,24-jun-2021,1624492800.0
1494.top,1494.top,08-oct-2023,1696723200.0
14daily.com,14daily.com,14-mar-2021,1615680000.0
14nuzznszbdp.com,14nuzznszbdp.com,19-feb-2021,1613692800.0
151856.com,151856.com,14-apr-2021,1618358400.0
152asyabahis.com,152asyabahis.com,10-may-2021,1620604800.0
153105c2f9564.com,153105c2f9564.com,23-jun-2021,1624406400.0
1543b1db8a0825760.com,1543b1db8a0825760.com,12-may-2021,1620777600.0
15688c.com,15688c.com,06-feb-2023,1675641600.0
1572599.com,1572599.com,16-may-2021,1621123200.0
158dm.com,158dm.com,10-mar-2021,1615334400.0
158makrobet.com,158makrobet.com,06-may-2021,1620259200.0
159holiganbet.com,159holiganbet.com,11-may-2021,1620691200.0
159i.com,159i.com,31-mar-2021,1617148800.0
15coin.com,15coin.com,21-may-2021,1621555200.0
15mincovid19test.com,15mincovid19test.com,22-mar-2022,1647907200.0
15mintestcoronavirus.com,15mintestcoronavirus.com,22-mar-2021,1616371200.0
160holiganbet.com,160holiganbet.com,13-may-2021,1620864000.0
162-365.net,162-365.net,11-feb-2021,1613001600.0
163.com,163.com,14-sep-2026,1789344000.0
1680go.com,1680go.com,16-aug-2021,1629072000.0
168logger.com,168logger.com,05-aug-2021,1628121600.0
168xiazai.com,168xiazai.com,19-apr-2021,1618790400.0
169bj.cn,169bj.cn,24-aug-2021,1629763200.0
16e2ae8f200d975b.com,16e2ae8f200d975b.com,12-may-2021,1620777600.0
16nisatadiatlariniz.com,16nisatadiatlariniz.com,16-apr-2021,1618531200.0
170yy.com,170yy.com,24-sep-2021,1632441600.0
1711811.com,1711811.com,25-may-2021,1621900800.0
172princessbet.com,172princessbet.com,24-apr-2021,1619222400.0
174-365.net,174-365.net,11-feb-2021,1613001600.0
1740f665a91b68.com,1740f665a91b68.com,12-may-2021,1620777600.0
175bar.com,175bar.com,17-apr-2021,1618617600.0
176blcq.com,176blcq.com,25-mar-2021,1616630400.0
177o.com,177o.com,24-may-2021,1621814400.0
178-365.net,178-365.net,11-feb-2021,1613001600.0
1788111.com,1788111.com,29-mar-2021,1616976000.0
178bx.cn,178bx.cn,22-may-2021,1621641600.0
17ab3d2e4638facf.icu,17ab3d2e4638facf.icu,02-jul-2021,1625184000.0
17un.co,17un.co,03-aug-2022,1659484800.0
17ys.top,17ys.top,14-may-2021,1620950400.0
1800cnt.com,1800cnt.com,05-jul-2021,1625443200.0
1800corona.com,1800corona.com,13-mar-2021,1615593600.0
1800covid19.com,1800covid19.com,06-mar-2021,1614988800.0
180searchassistant.com,180searchassistant.com,11-mar-2021,1615420800.0
180tradeoption.com,180tradeoption.com,31-mar-2021,1617148800.0
182elexusbet.com,182elexusbet.com,15-apr-2021,1618444800.0
184betper.com,184betper.com,07-may-2021,1620345600.0
185betper.com,185betper.com,12-may-2021,1620777600.0
186181.com,186181.com,17-dec-2028,1860624000.0
186bahsegel.com,186bahsegel.com,10-may-2021,1620604800.0
187bahsegel.com,187bahsegel.com,14-may-2021,1620950400.0
188server.com,188server.com,06-feb-2021,1612569600.0
188xiaoba.net,188xiaoba.net,16-apr-2021,1618531200.0
18clicks.com,18clicks.com,31-jan-2021,1612051200.0
18cum.com,18cum.com,05-mar-2021,1614902400.0
18dusun.com,18dusun.com,03-feb-2021,1612310400.0
191gm.com,191gm.com,22-dec-2021,1640131200.0
1990tu.com,1990tu.com,13-nov-2021,1636761600.0
1999019.com,1999019.com,17-nov-2021,1637107200.0
199x319412.xyz,199x319412.xyz,05-jun-2021,1622851200.0
19b45a16170729.com,19b45a16170729.com,22-may-2021,1621641600.0
19beda38dc2ce42.com,19beda38dc2ce42.com,11-sep-2021,1631318400.0
19corona.com,19corona.com,10-mar-2022,1646870400.0
19covid-gouv12.com,19covid-gouv12.com,21-mar-2021,1616284800.0
19covid19.com,19covid19.com,22-mar-2021,1616371200.0
19covidcrafunds.com,19covidcrafunds.com,09-may-2021,1620518400.0
19covidmask.com,19covidmask.com,03-mar-2021,1614729600.0
19d12dd9de1.com,19d12dd9de1.com,11-sep-2021,1631318400.0
19vidcra.com,19vidcra.com,09-may-2021,1620518400.0
1accesd8.com,1accesd8.com,10-mar-2021,1615334400.0
1aogoh1j81g3.com,1aogoh1j81g3.com,27-apr-2021,1619481600.0
1bcde.com,1bcde.com,06-aug-2021,1628208000.0
1bcpzonasegurabetaviabcp.com,1bcpzonasegurabetaviabcp.com,27-apr-2021,1619481600.0
1bfc228b50a902db.com,1bfc228b50a902db.com,02-oct-2021,1633132800.0
1bg.net,1bg.net,21-mar-2021,1616284800.0
1bill-w1reless.com,1bill-w1reless.com,01-may-2021,1619827200.0
1ca56cd5f6952bf39042200d6e1b8e55.info,1ca56cd5f6952bf39042200d6e1b8e55.info,06-jun-2021,1622937600.0
1ccbt.com,1ccbt.com,02-jul-2021,1625184000.0
1ccountkit.com,1ccountkit.com,18-mar-2021,1616025600.0
1ced38bdc42b883.com,1ced38bdc42b883.com,25-jun-2021,1624579200.0
1centptc.com,1centptc.com,30-mar-2021,1617062400.0
1cerb-canada.info,1cerb-canada.info,22-apr-2021,1619049600.0
1cibc.com,1cibc.com,03-apr-2021,1617408000.0
1coronavirus.com,1coronavirus.com,06-mar-2021,1614988800.0
1cov-19aid.com,1cov-19aid.com,15-may-2021,1621036800.0
1covid.com,1covid.com,26-mar-2021,1616716800.0
1covid9-cerb.com,1covid9-cerb.com,23-apr-2021,1619136000.0
1cr-cerbrelief.org,1cr-cerbrelief.org,28-may-2021,1622160000.0
1d1a.com,1d1a.com,06-aug-2021,1628208000.0
1ds.us,1ds.us,09-oct-2021,1633737600.0
1ea1sley.com,1ea1sley.com,02-apr-2021,1617321600.0
1easyweb-onlinepage.com,1easyweb-onlinepage.com,02-may-2021,1619913600.0
1el-1el-fie.com,1el-1el-fie.com,03-apr-2021,1617408000.0
1elllwrite.com,1elllwrite.com,03-apr-2021,1617408000.0
1ex4oemg99mv.com,1ex4oemg99mv.com,15-may-2021,1621036800.0
1f7de8569ea97f0614.com,1f7de8569ea97f0614.com,23-jun-2021,1624406400.0
1fwjpdwguvqs.com,1fwjpdwguvqs.com,09-jul-2021,1625788800.0
1govtcanadareliefresponse.com,1govtcanadareliefresponse.com,07-apr-2021,1617753600.0
1han-rit-ten.com,1han-rit-ten.com,16-may-2021,1621123200.0
1hanritten.com,1hanritten.com,16-may-2021,1621123200.0
1haosuo.com,1haosuo.com,30-may-2021,1622332800.0
1i580.com,1i580.com,14-nov-2021,1636848000.0
1i5gg4kl.mobi,1i5gg4kl.mobi,24-jan-2021,1611446400.0
1imited-apps-paypa1.com,1imited-apps-paypa1.com,10-mar-2021,1615334400.0
1imited-support-paypa1.com,1imited-support-paypa1.com,10-mar-2021,1615334400.0
1jsskipuf8sd.com,1jsskipuf8sd.com,03-may-2021,1620000000.0
1jvd7f7w.top,1jvd7f7w.top,29-may-2021,1622246400.0
1k3static.com,1k3static.com,05-sep-2021,1630800000.0
1kmb.cn,1kmb.cn,19-jan-2021,1611014400.0
1kzh.com,1kzh.com,06-apr-2021,1617667200.0
1lib.cn,1lib.cn,11-may-2021,1620691200.0
1lo0.net,1lo0.net,17-jan-2021,1610841600.0
1lzz.com,1lzz.com,17-jan-2021,1610841600.0
1meterchocolate.com,1meterchocolate.com,16-feb-2021,1613433600.0
1mobile.com,1mobile.com,22-jan-2022,1642809600.0
1mp.mobi,1mp.mobi,15-apr-2021,1618444800.0
1netflxaccntsupports.com,1netflxaccntsupports.com,14-apr-2021,1618358400.0
1nimo.com,1nimo.com,06-apr-2021,1617667200.0
1nstagram.co,1nstagram.co,12-feb-2021,1613088000.0
1nstagram.com,1nstagram.com,21-apr-2021,1618963200.0
1nstagram.network,1nstagram.network,17-apr-2021,1618617600.0
1nstagram.ru,1nstagram.ru,20-sep-2021,1632096000.0
1nstagramm.com,1nstagramm.com,16-jul-2021,1626393600.0
1nstagrams.com,1nstagrams.com,02-aug-2021,1627862400.0
1ntl-paypa1.info,1ntl-paypa1.info,25-may-2021,1621900800.0
1ocksecure-app1eldverlfy.com,1ocksecure-app1eldverlfy.com,09-jul-2021,1625788800.0
1ogin-paypa1.com,1ogin-paypa1.com,09-mar-2021,1615248000.0
1ogingetverf1fyapp1eauth.com,1ogingetverf1fyapp1eauth.com,20-jul-2021,1626739200.0
1oginmanageapp1eldsecurenow.com,1oginmanageapp1eldsecurenow.com,26-jul-2021,1627257600.0
1oginmanageapp1eldverfnow.com,1oginmanageapp1eldverfnow.com,26-jul-2021,1627257600.0
1oginmanagesapp1everf.com,1oginmanagesapp1everf.com,26-jul-2021,1627257600.0
1oginmyact1veapp1elddashbord.com,1oginmyact1veapp1elddashbord.com,25-jul-2021,1627171200.0
1oginverfmanageapp1eldsecures.com,1oginverfmanageapp1eldsecures.com,26-jul-2021,1627257600.0
1oglnverfapp1eld1nfo.com,1oglnverfapp1eld1nfo.com,16-jul-2021,1626393600.0
1pel.com,1pel.com,09-jun-2021,1623196800.0
1phads.com,1phads.com,12-feb-2021,1613088000.0
1podcast.best,1podcast.best,15-mar-2021,1615766400.0
1pop.ru,1pop.ru,07-sep-2021,1630972800.0
1q2w3.live,1q2w3.live,27-may-2021,1622073600.0
1q2w3.website,1q2w3.website,21-feb-2021,1613865600.0
1rankingad.com,1rankingad.com,18-jul-2021,1626566400.0
1rkcd8exld.monster,1rkcd8exld.monster,16-mar-2021,1615852800.0
1rm.xyz,1rm.xyz,01-jun-2021,1622505600.0
1rx.io,1rx.io,28-may-2022,1653696000.0
1rxntv.io,1rxntv.io,30-jun-2022,1656547200.0
1s8pj.cn,1s8pj.cn,14-apr-2021,1618358400.0
1sexxx.com,1sexxx.com,27-feb-2021,1614384000.0
1st-affiliation.fr,1st-affiliation.fr,24-apr-2021,1619222400.0
1st-fuss.com,1st-fuss.com,21-mar-2021,1616284800.0
1st2curecoronavirus.com,1st2curecoronavirus.com,09-mar-2021,1615248000.0
1st2nd.xyz,1st2nd.xyz,15-may-2021,1621036800.0
1stcoronatest.com,1stcoronatest.com,12-mar-2021,1615507200.0
1stpool.org,1stpool.org,23-jan-2021,1611360000.0
1tdscpamedia.xyz,1tdscpamedia.xyz,23-jan-2021,1611360000.0
1thash.com,1thash.com,31-mar-2022,1648684800.0
1traf.com,1traf.com,05-feb-2021,1612483200.0
1traff.ru,1traff.ru,10-aug-2021,1628553600.0
1txt.ru,1txt.ru,13-apr-2021,1618272000.0
1uandun.com,1uandun.com,28-feb-2021,1614470400.0
1uejo00npy.buzz,1uejo00npy.buzz,16-mar-2021,1615852800.0
1ulebzhsv7.buzz,1ulebzhsv7.buzz,16-mar-2021,1615852800.0
1us.cc,1us.cc,10-apr-2021,1618012800.0
